6	25	35	P	R	35	10	1485	0
2	25	10	P	R	10	10	1380	1
6	35	25	P	L	35	10	1237	1
3	25	15	V	R	few	10	1808	1
1	5	25	V	L	few	10	892	1
7	40	25	V	L	many	10	1102	1
7	40	25	P	L	40	10	1288	1
3	15	25	P	L	15	10	1125	1
7	25	40	V	R	many	10	1185	1
5	25	30	V	R	many	10	1594	1
4	25	20	P	R	20	10	1967	0
7	25	40	P	R	40	10	1178	1
1	25	5	V	R	few	10	877	1
6	35	25	V	L	many	10	1423	1
5	30	25	P	L	30	10	1474	1
8	25	45	V	R	many	10	3846	1
4	25	20	V	R	few	10	2333	1
4	20	25	V	L	few	10	2394	0
8	45	25	V	L	many	10	907	1
2	10	25	P	L	10	10	844	1
8	45	25	P	L	45	10	948	1
2	25	10	V	R	few	10	854	1
8	25	45	P	R	45	10	1139	1
2	10	25	V	L	few	10	840	1
1	25	5	P	R	5	10	1027	1
4	20	25	P	L	20	10	1358	1
1	5	25	P	L	5	10	1077	1
5	30	25	V	L	many	10	2558	0
5	25	30	P	R	30	10	1593	0
3	15	25	V	L	few	10	988	1
6	25	35	V	R	many	10	805	1
3	25	15	P	R	15	10	1271	1
2	25	10	P	R	10	10	753	1
7	40	25	V	L	many	10	584	1
1	25	5	P	R	5	10	537	1
7	40	25	P	L	40	10	728	1
7	25	40	P	R	40	10	766	1
2	25	10	V	R	few	10	2723	0
7	25	40	V	R	many	10	711	1
5	30	25	P	L	30	10	2759	1
1	25	5	V	R	few	10	565	1
8	45	25	P	L	45	10	1002	1
4	20	25	P	L	20	10	1045	0
8	25	45	P	R	45	10	924	1
6	25	35	P	R	35	10	2905	0
4	25	20	V	R	few	10	1087	0
4	25	20	P	R	20	10	1556	1
3	25	15	P	R	15	10	1155	1
5	25	30	V	R	many	10	906	1
6	35	25	P	L	35	10	1321	1
3	15	25	V	L	few	10	1190	1
8	45	25	V	L	many	10	918	1
8	25	45	V	R	many	10	1034	1
6	35	25	V	L	many	10	5078	0
5	30	25	V	L	many	10	1260	1
2	10	25	V	L	few	10	566	1
5	25	30	P	R	30	10	1875	1
6	25	35	V	R	many	10	880	1
2	10	25	P	L	10	10	586	1
3	15	25	P	L	15	10	819	1
1	5	25	V	L	few	10	619	1
1	5	25	P	L	5	10	610	1
4	20	25	V	L	few	10	949	1
3	25	15	V	R	few	10	1409	1
4	25	20	V	R	few	10	3169	1
3	25	15	V	R	few	10	1212	1
5	25	30	V	R	many	10	2010	1
2	25	10	V	R	few	10	979	1
1	5	25	P	L	5	10	672	1
8	45	25	V	L	many	10	646	1
3	25	15	P	R	15	10	1321	1
4	20	25	P	L	20	10	2000	0
3	15	25	V	L	few	10	2834	1
2	10	25	P	L	10	10	745	1
4	20	25	V	L	few	10	872	1
1	25	5	P	R	5	10	905	1
6	35	25	V	L	many	10	633	1
5	25	30	P	R	30	10	1300	1
1	25	5	V	R	few	10	761	1
7	25	40	P	R	40	10	856	1
6	35	25	P	L	35	10	1383	1
3	15	25	P	L	15	10	1037	1
6	25	35	P	R	35	10	1257	1
7	25	40	V	R	many	10	818	1
2	10	25	V	L	few	10	1157	1
8	45	25	P	L	45	10	616	1
1	5	25	V	L	few	10	488	1
8	25	45	V	R	many	10	719	1
8	25	45	P	R	45	10	770	1
6	25	35	V	R	many	10	1448	1
7	40	25	P	L	40	10	978	1
5	30	25	P	L	30	10	959	1
7	40	25	V	L	many	10	618	1
4	25	20	P	R	20	10	1314	0
5	30	25	V	L	many	10	1173	1
2	25	10	P	R	10	10	746	1
2	10	25	P	L	10	10	765	1
6	35	25	P	L	35	10	588	1
2	25	10	V	R	few	10	562	1
2	10	25	V	L	few	10	615	1
5	30	25	V	L	many	10	1867	1
5	25	30	P	R	30	10	749	1
8	25	45	V	R	many	10	767	1
1	25	5	V	R	few	10	572	1
3	25	15	V	R	few	10	879	1
8	45	25	V	L	many	10	664	1
3	15	25	V	L	few	10	714	1
8	45	25	P	L	45	10	758	1
7	40	25	P	L	40	10	650	1
2	25	10	P	R	10	10	764	1
3	15	25	P	L	15	10	561	1
4	20	25	V	L	few	10	474	1
6	25	35	P	R	35	10	687	1
7	40	25	V	L	many	10	866	1
7	25	40	P	R	40	10	777	1
8	25	45	P	R	45	10	579	1
3	25	15	P	R	15	10	822	1
4	20	25	P	L	20	10	850	0
6	25	35	V	R	many	10	823	1
1	5	25	V	L	few	10	536	1
1	5	25	P	L	5	10	438	1
5	30	25	P	L	30	10	1179	1
7	25	40	V	R	many	10	787	1
4	25	20	V	R	few	10	2197	0
6	35	25	V	L	many	10	1764	1
4	25	20	P	R	20	10	1134	1
1	25	5	P	R	5	10	919	1
5	25	30	V	R	many	10	838	1
7	40	25	P	L	40	10	1023	1
1	5	25	P	L	5	10	528	1
2	10	25	P	L	10	10	543	1
1	25	5	V	R	few	10	589	1
3	15	25	P	L	15	10	657	1
6	25	35	V	R	many	10	753	1
3	25	15	V	R	few	10	741	1
8	45	25	V	L	many	10	662	1
4	25	20	P	R	20	10	3891	1
3	25	15	P	R	15	10	1031	1
5	25	30	P	R	30	10	1124	1
7	25	40	V	R	many	10	774	1
6	35	25	P	L	35	10	1718	0
7	40	25	V	L	many	10	596	1
1	5	25	V	L	few	10	671	1
4	25	20	V	R	few	10	971	1
8	25	45	V	R	many	10	705	1
5	30	25	P	L	30	10	712	1
2	25	10	V	R	few	10	1127	1
6	35	25	V	L	many	10	881	1
3	15	25	V	L	few	10	637	1
7	25	40	P	R	40	10	563	1
1	25	5	P	R	5	10	556	1
2	25	10	P	R	10	10	525	1
4	20	25	V	L	few	10	977	1
5	25	30	V	R	many	10	901	1
8	45	25	P	L	45	10	639	1
4	20	25	P	L	20	10	894	0
2	10	25	V	L	few	10	1763	1
8	25	45	P	R	45	10	729	1
5	30	25	V	L	many	10	1424	0
6	25	35	P	R	35	10	1082	1
8	45	25	V	L	many	10	534	1
4	25	20	P	R	20	10	858	0
5	30	25	P	L	30	10	1141	1
6	25	35	V	R	many	10	528	1
4	25	20	V	R	few	10	2650	1
2	25	10	V	R	few	10	761	1
2	25	10	P	R	10	10	652	1
7	25	40	P	R	40	10	552	1
8	25	45	V	R	many	10	732	1
5	25	30	V	R	many	10	989	1
1	5	25	V	L	few	10	1740	1
3	25	15	P	R	15	10	1359	1
3	15	25	V	L	few	10	978	1
8	45	25	P	L	45	10	870	1
4	20	25	V	L	few	10	661	1
3	25	15	V	R	few	10	692	1
8	25	45	P	R	45	10	732	1
6	25	35	P	R	35	10	820	1
1	25	5	P	R	5	10	612	1
2	10	25	V	L	few	10	517	1
6	35	25	P	L	35	10	614	1
7	40	25	P	L	40	10	758	1
1	5	25	P	L	5	10	463	1
6	35	25	V	L	many	10	570	1
2	10	25	P	L	10	10	691	1
7	40	25	V	L	many	10	458	1
3	15	25	P	L	15	10	539	1
7	25	40	V	R	many	10	1260	1
5	25	30	P	R	30	10	1289	1
1	25	5	V	R	few	10	556	1
4	20	25	P	L	20	10	1827	1
5	30	25	V	L	many	10	838	1
4	20	25	P	L	20	10	2815	0
5	30	25	V	L	many	10	901	1
8	45	25	P	L	45	10	472	1
1	5	25	P	L	5	10	804	1
7	25	40	P	R	40	10	735	1
4	20	25	V	L	few	10	749	1
6	25	35	P	R	35	10	1092	0
4	25	20	P	R	20	10	2728	1
5	30	25	P	L	30	10	1652	0
3	25	15	V	R	few	10	1539	1
6	35	25	V	L	many	10	548	1
7	40	25	P	L	40	10	642	1
2	10	25	V	L	few	10	474	1
8	25	45	V	R	many	10	499	1
8	25	45	P	R	45	10	1023	1
4	25	20	V	R	few	10	3658	0
7	25	40	V	R	many	10	1190	1
2	10	25	P	L	10	10	518	1
1	5	25	V	L	few	10	434	1
7	40	25	V	L	many	10	1198	1
2	25	10	P	R	10	10	588	1
2	25	10	V	R	few	10	591	1
3	15	25	P	L	15	10	485	1
1	25	5	P	R	5	10	407	1
8	45	25	V	L	many	10	460	1
5	25	30	P	R	30	10	1909	1
6	25	35	V	R	many	10	925	1
3	25	15	P	R	15	10	1171	1
3	15	25	V	L	few	10	792	1
5	25	30	V	R	many	10	766	1
6	35	25	P	L	35	10	730	1
1	25	5	V	R	few	10	2830	1
3	25	15	P	R	15	10	678	1
6	35	25	V	L	many	10	548	1
7	25	40	P	R	40	10	769	1
3	15	25	P	L	15	10	626	1
6	25	35	V	R	many	10	753	1
1	25	5	V	R	few	10	469	1
2	25	10	P	R	10	10	686	1
4	25	20	V	R	few	10	2094	1
2	25	10	V	R	few	10	817	1
8	45	25	P	L	45	10	472	1
4	20	25	P	L	20	10	792	1
7	40	25	P	L	40	10	673	1
3	25	15	V	R	few	10	791	1
5	25	30	P	R	30	10	975	1
4	20	25	V	L	few	10	910	1
6	35	25	P	L	35	10	631	1
8	25	45	V	R	many	10	473	1
1	25	5	P	R	5	10	582	1
5	30	25	P	L	30	10	789	1
5	25	30	V	R	many	10	488	1
2	10	25	V	L	few	10	459	1
8	25	45	P	R	45	10	463	1
7	40	25	V	L	many	10	681	1
