3	15	25	P	L	15	19	718	1
1	25	5	V	R	few	19	534	1
7	25	40	P	R	40	19	651	1
2	25	10	P	R	10	19	434	1
6	25	35	V	R	many	19	838	1
8	45	25	V	L	many	19	463	1
8	25	45	V	R	many	19	707	1
5	25	30	V	R	many	19	442	1
7	40	25	V	L	many	19	455	1
5	30	25	P	L	30	19	799	1
3	25	15	P	R	15	19	540	0
5	25	30	P	R	30	19	705	1
1	25	5	P	R	5	19	553	1
8	45	25	P	L	45	19	554	1
1	5	25	V	L	few	19	431	1
5	30	25	V	L	many	19	436	1
6	35	25	V	L	many	19	466	1
4	20	25	P	L	20	19	580	0
2	10	25	P	L	10	19	758	1
4	20	25	V	L	few	19	562	0
8	25	45	P	R	45	19	563	1
2	25	10	V	R	few	19	487	1
4	25	20	V	R	few	19	614	1
1	5	25	P	L	5	19	479	1
6	25	35	P	R	35	19	666	1
7	25	40	V	R	many	19	1103	1
4	25	20	P	R	20	19	876	1
2	10	25	V	L	few	19	444	1
3	15	25	V	L	few	19	658	1
7	40	25	P	L	40	19	760	0
6	35	25	P	L	35	19	693	1
3	25	15	V	R	few	19	474	1
3	25	15	P	R	15	19	1004	1
5	30	25	V	L	many	19	884	1
6	35	25	V	L	many	19	468	1
7	25	40	P	R	40	19	1265	1
2	25	10	V	R	few	19	875	0
2	10	25	P	L	10	19	465	1
7	25	40	V	R	many	19	632	1
3	15	25	P	L	15	19	714	1
5	25	30	P	R	30	19	749	0
4	20	25	V	L	few	19	791	0
3	25	15	V	R	few	19	779	1
1	5	25	V	L	few	19	468	1
5	25	30	V	R	many	19	780	0
4	25	20	P	R	20	19	983	1
4	20	25	P	L	20	19	699	0
1	25	5	V	R	few	19	862	1
3	15	25	V	L	few	19	988	1
7	40	25	P	L	40	19	576	1
7	40	25	V	L	many	19	431	1
6	25	35	P	R	35	19	792	0
6	35	25	P	L	35	19	936	1
8	45	25	P	L	45	19	768	1
8	25	45	P	R	45	19	634	1
4	25	20	V	R	few	19	578	1
2	10	25	V	L	few	19	781	1
5	30	25	P	L	30	19	1370	0
8	25	45	V	R	many	19	1061	0
6	25	35	V	R	many	19	1021	1
1	5	25	P	L	5	19	471	1
2	25	10	P	R	10	19	481	1
1	25	5	P	R	5	19	420	1
8	45	25	V	L	many	19	513	1
2	10	25	V	L	few	19	572	1
4	20	25	V	L	few	19	1086	1
7	40	25	P	L	40	19	581	1
4	25	20	V	R	few	19	494	1
5	30	25	P	L	30	19	900	1
3	15	25	P	L	15	19	765	1
7	40	25	V	L	many	19	399	1
2	25	10	V	R	few	19	532	1
3	25	15	P	R	15	19	503	1
1	5	25	P	L	5	19	404	1
6	25	35	P	R	35	19	547	1
4	25	20	P	R	20	19	530	0
1	5	25	V	L	few	19	447	1
6	35	25	V	L	many	19	630	1
5	30	25	V	L	many	19	421	1
3	25	15	V	R	few	19	417	1
1	25	5	V	R	few	19	418	1
8	45	25	V	L	many	19	407	1
4	20	25	P	L	20	19	545	0
7	25	40	P	R	40	19	481	1
8	45	25	P	L	45	19	428	1
6	25	35	V	R	many	19	399	1
5	25	30	P	R	30	19	858	0
6	35	25	P	L	35	19	431	1
1	25	5	P	R	5	19	431	1
2	25	10	P	R	10	19	405	1
8	25	45	V	R	many	19	646	1
8	25	45	P	R	45	19	384	1
7	25	40	V	R	many	19	416	1
5	25	30	V	R	many	19	372	1
2	10	25	P	L	10	19	501	0
3	15	25	V	L	few	19	433	1
4	20	25	V	L	few	19	672	1
6	25	35	V	R	many	19	394	1
3	25	15	V	R	few	19	795	1
7	25	40	P	R	40	19	749	1
8	45	25	P	L	45	19	1046	1
1	5	25	P	L	5	19	531	1
5	30	25	P	L	30	19	617	1
8	45	25	V	L	many	19	459	1
6	35	25	V	L	many	19	372	1
2	25	10	P	R	10	19	420	1
1	25	5	V	R	few	19	554	1
1	5	25	V	L	few	19	413	1
2	10	25	P	L	10	19	675	1
3	25	15	P	R	15	19	485	1
2	10	25	V	L	few	19	378	1
3	15	25	V	L	few	19	361	1
7	40	25	P	L	40	19	399	1
4	25	20	P	R	20	19	613	0
1	25	5	P	R	5	19	374	1
5	25	30	P	R	30	19	664	1
6	35	25	P	L	35	19	558	0
5	30	25	V	L	many	19	569	1
2	25	10	V	R	few	19	412	1
6	25	35	P	R	35	19	646	0
5	25	30	V	R	many	19	818	1
7	25	40	V	R	many	19	447	1
8	25	45	V	R	many	19	404	1
8	25	45	P	R	45	19	401	1
3	15	25	P	L	15	19	649	1
7	40	25	V	L	many	19	789	1
4	20	25	P	L	20	19	758	1
4	25	20	V	R	few	19	644	1
1	5	25	P	L	5	19	521	1
7	25	40	P	R	40	19	551	1
2	25	10	P	R	10	19	399	1
7	25	40	V	R	many	19	514	1
3	15	25	V	L	few	19	418	1
6	25	35	P	R	35	19	460	1
4	20	25	P	L	20	19	687	0
8	25	45	V	R	many	19	410	1
8	25	45	P	R	45	19	444	1
6	35	25	V	L	many	19	515	1
5	30	25	V	L	many	19	436	1
2	10	25	V	L	few	19	476	0
1	5	25	V	L	few	19	474	1
1	25	5	P	R	5	19	407	1
6	25	35	V	R	many	19	657	0
6	35	25	P	L	35	19	564	1
1	25	5	V	R	few	19	401	1
4	25	20	V	R	few	19	669	1
5	25	30	P	R	30	19	1091	0
4	20	25	V	L	few	19	479	1
7	40	25	V	L	many	19	451	1
3	15	25	P	L	15	19	588	1
3	25	15	V	R	few	19	478	1
7	40	25	P	L	40	19	499	1
3	25	15	P	R	15	19	492	1
5	25	30	V	R	many	19	764	1
8	45	25	V	L	many	19	415	1
8	45	25	P	L	45	19	425	1
2	10	25	P	L	10	19	449	1
2	25	10	V	R	few	19	503	1
4	25	20	P	R	20	19	691	1
5	30	25	P	L	30	19	740	0
4	25	20	P	R	20	19	539	1
3	25	15	V	R	few	19	420	1
4	20	25	P	L	20	19	562	0
2	25	10	V	R	few	19	423	1
3	15	25	P	L	15	19	473	1
4	25	20	V	R	few	19	460	1
1	25	5	V	R	few	19	412	1
1	5	25	V	L	few	19	396	1
3	25	15	P	R	15	19	434	1
6	35	25	V	L	many	19	582	1
8	25	45	V	R	many	19	451	1
4	20	25	V	L	few	19	755	1
5	25	30	V	R	many	19	676	1
3	15	25	V	L	few	19	425	1
1	5	25	P	L	5	19	447	1
6	25	35	V	R	many	19	740	1
2	10	25	P	L	10	19	781	1
7	25	40	V	R	many	19	687	1
6	25	35	P	R	35	19	947	0
5	25	30	P	R	30	19	844	1
7	40	25	P	L	40	19	612	1
8	25	45	P	R	45	19	547	1
8	45	25	V	L	many	19	428	1
2	10	25	V	L	few	19	380	1
8	45	25	P	L	45	19	417	1
5	30	25	P	L	30	19	614	1
7	25	40	P	R	40	19	431	1
2	25	10	P	R	10	19	404	1
7	40	25	V	L	many	19	399	1
1	25	5	P	R	5	19	434	1
5	30	25	V	L	many	19	574	1
6	35	25	P	L	35	19	617	1
2	25	10	V	R	few	19	573	1
7	25	40	V	R	many	19	437	1
2	25	10	P	R	10	19	421	1
4	20	25	P	L	20	19	446	0
3	15	25	V	L	few	19	653	1
3	15	25	P	L	15	19	485	1
7	40	25	V	L	many	19	375	1
1	25	5	P	R	5	19	414	1
8	25	45	V	R	many	19	383	1
8	45	25	V	L	many	19	359	1
6	25	35	V	R	many	19	311	1
1	25	5	V	R	few	19	372	1
3	25	15	P	R	15	19	372	1
4	25	20	V	R	few	19	348	1
5	25	30	P	R	30	19	433	1
3	25	15	V	R	few	19	378	1
8	25	45	P	R	45	19	401	1
4	25	20	P	R	20	19	356	0
1	5	25	V	L	few	19	359	1
7	40	25	P	L	40	19	408	1
2	10	25	V	L	few	19	385	1
2	10	25	P	L	10	19	622	1
5	25	30	V	R	many	19	447	1
5	30	25	P	L	30	19	554	0
4	20	25	V	L	few	19	698	1
6	25	35	P	R	35	19	493	0
6	35	25	V	L	many	19	455	1
5	30	25	V	L	many	19	616	1
8	45	25	P	L	45	19	410	1
1	5	25	P	L	5	19	449	1
7	25	40	P	R	40	19	683	1
6	35	25	P	L	35	19	686	1
3	25	15	P	R	15	19	621	1
5	25	30	P	R	30	19	499	1
7	25	40	P	R	40	19	438	1
2	10	25	P	L	10	19	353	1
6	25	35	P	R	35	19	386	1
5	30	25	P	L	30	19	365	0
8	25	45	P	R	45	19	356	1
1	25	5	V	R	few	19	386	1
1	25	5	P	R	5	19	354	1
1	5	25	V	L	few	19	375	1
2	10	25	V	L	few	19	345	1
7	40	25	V	L	many	19	417	1
3	15	25	P	L	15	19	436	1
6	35	25	P	L	35	19	457	1
4	20	25	P	L	20	19	516	1
8	45	25	V	L	many	19	407	1
6	25	35	V	R	many	19	338	1
3	25	15	V	R	few	19	418	1
7	25	40	V	R	many	19	397	1
4	25	20	P	R	20	19	449	1
2	25	10	P	R	10	19	580	1
4	20	25	V	L	few	19	622	1
1	5	25	P	L	5	19	364	1
5	25	30	V	R	many	19	641	1
2	25	10	V	R	few	19	425	1
7	40	25	P	L	40	19	537	1
8	45	25	P	L	45	19	492	1
3	15	25	V	L	few	19	467	1
8	25	45	V	R	many	19	308	1
4	25	20	V	R	few	19	489	1
6	35	25	V	L	many	19	498	1
5	30	25	V	L	many	19	514	1
