3	15	25	P	L	15	5	5415	1
7	40	25	P	L	40	5	7453	1
3	25	15	V	R	few	5	2372	1
8	45	25	P	L	45	5	1105	1
1	5	25	V	L	few	5	863	1
4	25	20	V	R	few	5	12150	1
1	25	5	P	R	5	5	1486	1
8	25	45	V	R	many	5	1770	1
5	25	30	P	R	30	5	1354	1
8	45	25	V	L	many	5	1724	1
6	35	25	V	L	many	5	2204	1
6	35	25	P	L	35	5	8868	1
7	25	40	P	R	40	5	2403	1
6	25	35	V	R	many	5	1686	1
7	40	25	V	L	many	5	3082	1
5	30	25	P	L	30	5	1749	1
7	25	40	V	R	many	5	1531	1
3	25	15	P	R	15	5	10196	1
4	20	25	V	L	few	5	1662	1
3	15	25	V	L	few	5	1194	1
2	25	10	P	R	10	5	1430	1
2	25	10	V	R	few	5	1054	1
4	20	25	P	L	20	5	1324	1
4	25	20	P	R	20	5	1340	0
5	25	30	V	R	many	5	1488	1
5	30	25	V	L	many	5	3467	1
1	5	25	P	L	5	5	654	1
2	10	25	P	L	10	5	651	1
6	25	35	P	R	35	5	5072	1
8	25	45	P	R	45	5	1888	1
2	10	25	V	L	few	5	1257	1
1	25	5	V	R	few	5	1330	1
8	45	25	V	L	many	5	1190	1
4	25	20	P	R	20	5	1743	0
6	25	35	P	R	35	5	1669	1
7	25	40	P	R	40	5	972	1
3	15	25	P	L	15	5	1664	0
5	30	25	V	L	many	5	2049	1
8	25	45	P	R	45	5	1043	1
8	25	45	V	R	many	5	581	1
6	25	35	V	R	many	5	1950	1
7	25	40	V	R	many	5	1089	1
4	20	25	P	L	20	5	1722	1
3	25	15	P	R	15	5	1758	1
2	25	10	V	R	few	5	1267	1
4	20	25	V	L	few	5	1610	1
5	25	30	P	R	30	5	1365	1
7	40	25	P	L	40	5	1852	1
1	25	5	P	R	5	5	992	1
5	30	25	P	L	30	5	2194	1
6	35	25	P	L	35	5	1206	1
3	25	15	V	R	few	5	1171	1
4	25	20	V	R	few	5	2066	1
1	5	25	P	L	5	5	1222	1
2	10	25	V	L	few	5	1174	1
5	25	30	V	R	many	5	1512	1
1	5	25	V	L	few	5	1636	1
2	25	10	P	R	10	5	1240	1
3	15	25	V	L	few	5	1402	1
1	25	5	V	R	few	5	1050	1
8	45	25	P	L	45	5	1185	1
6	35	25	V	L	many	5	2312	1
2	10	25	P	L	10	5	1098	1
7	40	25	V	L	many	5	1415	1
1	5	25	P	L	5	5	483	1
3	25	15	P	R	15	5	1254	1
1	5	25	V	L	few	5	1074	1
1	25	5	P	R	5	5	922	1
2	25	10	V	R	few	5	1019	1
2	25	10	P	R	10	5	562	1
5	25	30	P	R	30	5	1817	1
8	45	25	V	L	many	5	1323	1
5	25	30	V	R	many	5	918	1
7	40	25	P	L	40	5	1059	1
4	25	20	V	R	few	5	1728	1
2	10	25	V	L	few	5	1659	1
7	25	40	P	R	40	5	477	1
7	25	40	V	R	many	5	600	1
4	25	20	P	R	20	5	803	0
3	15	25	V	L	few	5	719	1
8	25	45	V	R	many	5	1053	1
6	35	25	V	L	many	5	2073	1
7	40	25	V	L	many	5	749	1
4	20	25	P	L	20	5	693	1
3	15	25	P	L	15	5	575	1
5	30	25	P	L	30	5	2056	1
6	25	35	V	R	many	5	1002	0
8	25	45	P	R	45	5	1279	1
6	25	35	P	R	35	5	1714	1
1	25	5	V	R	few	5	882	1
5	30	25	V	L	many	5	1679	1
3	25	15	V	R	few	5	1279	1
8	45	25	P	L	45	5	749	1
6	35	25	P	L	35	5	633	1
4	20	25	V	L	few	5	2283	1
2	10	25	P	L	10	5	740	1
2	25	10	P	R	10	5	1369	0
7	25	40	P	R	40	5	1176	1
3	15	25	V	L	few	5	1299	1
1	25	5	V	R	few	5	1067	1
7	25	40	V	R	many	5	1032	1
3	25	15	P	R	15	5	3723	1
