6	25	35	P	R	35	4	4972	1
4	20	25	V	L	few	4	1114	1
8	45	25	V	L	many	4	823	1
1	5	25	P	L	5	4	787	1
2	10	25	V	L	few	4	803	1
8	45	25	P	L	45	4	5713	1
3	25	15	V	R	few	4	1164	1
7	25	40	P	R	40	4	1020	1
5	25	30	V	R	many	4	1698	0
1	5	25	V	L	few	4	1059	1
4	20	25	P	L	20	4	4010	1
2	10	25	P	L	10	4	984	1
7	25	40	V	R	many	4	1019	1
6	35	25	V	L	many	4	948	1
8	25	45	P	R	45	4	1806	1
4	25	20	P	R	20	4	3316	1
6	35	25	P	L	35	4	2311	1
1	25	5	P	R	5	4	750	1
7	40	25	V	L	many	4	980	1
4	25	20	V	R	few	4	998	1
6	25	35	V	R	many	4	1294	1
3	25	15	P	R	15	4	2242	1
8	25	45	V	R	many	4	774	1
2	25	10	V	R	few	4	974	1
5	30	25	P	L	30	4	3395	0
5	25	30	P	R	30	4	6295	1
2	25	10	P	R	10	4	773	1
3	15	25	V	L	few	4	799	1
1	25	5	V	R	few	4	707	1
3	15	25	P	L	15	4	969	1
5	30	25	V	L	many	4	789	1
7	40	25	P	L	40	4	1094	1
8	45	25	V	L	many	4	778	1
4	25	20	P	R	20	4	5203	1
3	15	25	P	L	15	4	749	1
4	25	20	V	R	few	4	1912	1
8	45	25	P	L	45	4	831	1
1	5	25	V	L	few	4	619	1
6	35	25	V	L	many	4	555	1
5	25	30	P	R	30	4	6151	1
1	25	5	V	R	few	4	1039	1
1	5	25	P	L	5	4	635	1
3	25	15	P	R	15	4	929	1
3	15	25	V	L	few	4	982	1
6	25	35	P	R	35	4	1434	1
7	25	40	V	R	many	4	676	1
7	40	25	V	L	many	4	709	1
4	20	25	P	L	20	4	1043	1
7	25	40	P	R	40	4	729	1
8	25	45	P	R	45	4	694	1
2	10	25	P	L	10	4	633	1
1	25	5	P	R	5	4	559	1
5	25	30	V	R	many	4	1134	1
5	30	25	P	L	30	4	2439	1
3	25	15	V	R	few	4	651	1
7	40	25	P	L	40	4	1287	1
2	25	10	V	R	few	4	975	1
6	35	25	P	L	35	4	1917	0
4	20	25	V	L	few	4	1605	1
2	25	10	P	R	10	4	755	1
5	30	25	V	L	many	4	1407	1
6	25	35	V	R	many	4	933	1
2	10	25	V	L	few	4	798	1
8	25	45	V	R	many	4	636	1
5	30	25	V	L	many	4	1030	1
8	45	25	P	L	45	4	541	1
4	20	25	P	L	20	4	4134	1
2	25	10	P	R	10	4	768	1
3	25	15	P	R	15	4	864	1
7	25	40	V	R	many	4	615	1
3	15	25	P	L	15	4	792	1
1	5	25	V	L	few	4	442	1
1	25	5	P	R	5	4	627	1
4	25	20	V	R	few	4	751	1
2	10	25	V	L	few	4	524	1
5	25	30	P	R	30	4	3678	0
8	25	45	P	R	45	4	445	1
