5	25	30	P	R	30	7	5431	0
8	25	45	V	R	many	7	2459	1
7	25	40	P	R	40	7	7422	1
5	25	30	V	R	many	7	1138	0
6	25	35	P	R	35	7	8190	1
1	5	25	P	L	5	7	2565	1
4	20	25	P	L	20	7	7242	1
8	45	25	V	L	many	7	1473	1
3	15	25	V	L	few	7	4220	1
4	25	20	P	R	20	7	8855	1
7	40	25	V	L	many	7	1475	1
2	25	10	P	R	10	7	3427	1
4	25	20	V	R	few	7	10644	1
2	25	10	V	R	few	7	1178	1
6	35	25	V	L	many	7	2533	1
5	30	25	P	L	30	7	10825	1
8	25	45	P	R	45	7	9341	0
1	25	5	V	R	few	7	2171	1
3	15	25	P	L	15	7	5719	1
2	10	25	V	L	few	7	1818	1
6	25	35	V	R	many	7	4635	1
1	25	5	P	R	5	7	2131	1
5	30	25	V	L	many	7	4257	1
7	25	40	V	R	many	7	2811	1
3	25	15	P	R	15	7	6569	0
6	35	25	P	L	35	7	12320	1
2	10	25	P	L	10	7	3724	1
1	5	25	V	L	few	7	839	1
3	25	15	V	R	few	7	5752	1
8	45	25	P	L	45	7	4961	0
7	40	25	P	L	40	7	21156	1
4	20	25	V	L	few	7	2000	1
3	25	15	V	R	few	7	2582	1
7	40	25	V	L	many	7	1475	1
7	25	40	P	R	40	7	12549	1
2	25	10	V	R	few	7	1164	1
4	20	25	P	L	20	7	8219	1
1	25	5	V	R	few	7	989	1
8	25	45	V	R	many	7	5182	1
1	5	25	P	L	5	7	1627	1
3	15	25	P	L	15	7	4558	1
3	15	25	V	L	few	7	5235	1
1	5	25	V	L	few	7	1174	1
2	10	25	P	L	10	7	3072	1
8	45	25	V	L	many	7	1211	1
4	25	20	P	R	20	7	6370	1
7	25	40	V	R	many	7	1672	1
6	25	35	V	R	many	7	10895	1
3	25	15	P	R	15	7	5312	0
1	25	5	P	R	5	7	1792	1
5	30	25	V	L	many	7	3826	1
6	35	25	P	L	35	7	1786	1
6	35	25	V	L	many	7	1173	1
5	30	25	P	L	30	7	7437	1
7	40	25	P	L	40	7	8242	1
4	20	25	V	L	few	7	2784	1
6	25	35	P	R	35	7	9291	1
4	25	20	V	R	few	7	9283	0
8	25	45	P	R	45	7	1404	1
5	25	30	P	R	30	7	16326	1
2	25	10	P	R	10	7	2956	1
8	45	25	P	L	45	7	6033	1
5	25	30	V	R	many	7	3236	1
2	10	25	V	L	few	7	1178	1
5	30	25	P	L	30	7	5646	1
7	25	40	V	R	many	7	1036	1
4	25	20	P	R	20	7	6811	1
1	5	25	V	L	few	7	558	1
7	40	25	P	L	40	7	1835	1
1	25	5	P	R	5	7	673	1
2	10	25	P	L	10	7	1536	1
8	45	25	P	L	45	7	770	1
3	15	25	P	L	15	7	1307	1
6	25	35	V	R	many	7	1382	1
1	25	5	V	R	few	7	500	1
8	45	25	V	L	many	7	662	1
5	30	25	V	L	many	7	1604	1
8	25	45	P	R	45	7	757	1
5	25	30	V	R	many	7	2921	1
6	35	25	V	L	many	7	960	1
4	20	25	P	L	20	7	8296	1
5	25	30	P	R	30	7	5640	1
6	25	35	P	R	35	7	5881	1
3	25	15	P	R	15	7	4727	1
4	20	25	V	L	few	7	3869	0
8	25	45	V	R	many	7	784	1
2	25	10	V	R	few	7	662	1
3	15	25	V	L	few	7	1106	1
2	25	10	P	R	10	7	2887	1
1	5	25	P	L	5	7	1952	1
7	25	40	P	R	40	7	992	1
7	40	25	V	L	many	7	2145	1
2	10	25	V	L	few	7	1893	0
3	25	15	V	R	few	7	1451	1
4	25	20	V	R	few	7	989	1
6	35	25	P	L	35	7	1223	1
4	20	25	P	L	20	7	5792	1
8	45	25	V	L	many	7	558	1
8	25	45	P	R	45	7	896	1
7	40	25	P	L	40	7	728	1
7	40	25	V	L	many	7	612	1
5	25	30	P	R	30	7	7205	1
5	30	25	P	L	30	7	1353	1
2	10	25	V	L	few	7	1247	1
1	25	5	P	R	5	7	673	1
3	25	15	V	R	few	7	1180	1
6	35	25	V	L	many	7	731	1
2	25	10	V	R	few	7	797	1
6	25	35	V	R	many	7	1839	1
4	25	20	P	R	20	7	13768	0
5	30	25	V	L	many	7	673	1
1	5	25	V	L	few	7	590	1
3	15	25	P	L	15	7	4988	1
7	25	40	V	R	many	7	741	1
6	25	35	P	R	35	7	1749	1
3	25	15	P	R	15	7	4353	1
2	10	25	P	L	10	7	2726	1
5	25	30	V	R	many	7	1187	1
4	25	20	V	R	few	7	2975	1
7	25	40	P	R	40	7	776	1
1	25	5	V	R	few	7	569	1
2	25	10	P	R	10	7	2679	1
6	35	25	P	L	35	7	6395	1
8	45	25	P	L	45	7	1504	1
8	25	45	V	R	many	7	595	1
1	5	25	P	L	5	7	1122	1
3	15	25	V	L	few	7	867	1
4	20	25	V	L	few	7	1292	1
5	25	30	P	R	30	7	609	0
5	30	25	P	L	30	7	936	1
2	10	25	V	L	few	7	717	1
4	20	25	V	L	few	7	2323	1
7	25	40	P	R	40	7	593	1
2	25	10	P	R	10	7	611	1
1	25	5	V	R	few	7	603	1
3	25	15	V	R	few	7	1164	1
7	25	40	V	R	many	7	906	1
6	35	25	V	L	many	7	1139	1
5	30	25	V	L	many	7	924	1
8	25	45	V	R	many	7	636	1
3	15	25	V	L	few	7	816	1
1	5	25	V	L	few	7	574	1
4	20	25	P	L	20	7	1452	1
3	25	15	P	R	15	7	2787	1
8	45	25	P	L	45	7	535	1
1	5	25	P	L	5	7	840	1
6	25	35	P	R	35	7	952	1
4	25	20	V	R	few	7	951	1
7	40	25	P	L	40	7	703	1
1	25	5	P	R	5	7	1138	1
5	25	30	V	R	many	7	1898	1
2	25	10	V	R	few	7	718	1
6	35	25	P	L	35	7	616	1
3	15	25	P	L	15	7	1220	1
2	10	25	P	L	10	7	656	1
