4	20	25	V	L	few	2	2039	1
8	45	25	P	L	45	2	4411	1
1	5	25	P	L	5	2	1101	1
5	30	25	P	L	30	2	7146	1
8	25	45	V	R	many	2	875	1
1	25	5	P	R	5	2	850	1
8	45	25	V	L	many	2	629	1
2	25	10	V	R	few	2	906	1
7	25	40	V	R	many	2	794	1
4	25	20	P	R	20	2	6007	0
7	25	40	P	R	40	2	8085	1
6	25	35	V	R	many	2	1030	1
3	25	15	V	R	few	2	953	1
5	25	30	P	R	30	2	8804	1
1	25	5	V	R	few	2	869	1
3	25	15	P	R	15	2	1512	1
6	35	25	V	L	many	2	737	1
4	25	20	V	R	few	2	1023	1
1	5	25	V	L	few	2	674	1
8	25	45	P	R	45	2	876	1
2	10	25	P	L	10	2	2871	1
2	10	25	V	L	few	2	701	1
5	30	25	V	L	many	2	1573	1
7	40	25	V	L	many	2	728	1
4	20	25	P	L	20	2	5589	1
7	40	25	P	L	40	2	1486	1
5	25	30	V	R	many	2	3424	1
2	25	10	P	R	10	2	1632	1
3	15	25	P	L	15	2	2274	1
6	35	25	P	L	35	2	1533	1
6	25	35	P	R	35	2	2589	1
3	15	25	V	L	few	2	770	1
4	25	20	P	R	20	2	2202	1
8	45	25	V	L	many	2	1076	1
4	25	20	V	R	few	2	1356	1
6	35	25	V	L	many	2	1065	1
5	30	25	P	L	30	2	8055	1
3	15	25	V	L	few	2	595	1
4	20	25	P	L	20	2	5834	1
6	35	25	P	L	35	2	903	1
6	25	35	V	R	many	2	752	1
8	45	25	P	L	45	2	889	1
1	25	5	V	R	few	2	607	1
3	15	25	P	L	15	2	832	1
3	25	15	P	R	15	2	761	1
1	5	25	V	L	few	2	537	1
5	30	25	V	L	many	2	1012	1
2	25	10	V	R	few	2	656	1
8	25	45	P	R	45	2	852	1
8	25	45	V	R	many	2	657	1
7	25	40	P	R	40	2	884	1
5	25	30	V	R	many	2	1847	1
7	40	25	V	L	many	2	566	1
7	25	40	V	R	many	2	631	1
3	25	15	V	R	few	2	581	0
5	25	30	P	R	30	2	1305	1
1	5	25	P	L	5	2	771	1
1	25	5	P	R	5	2	718	1
6	25	35	P	R	35	2	2061	1
2	25	10	P	R	10	2	806	1
2	10	25	P	L	10	2	1977	1
7	40	25	P	L	40	2	1597	1
4	20	25	V	L	few	2	1234	1
2	10	25	V	L	few	2	3531	1
3	25	15	P	R	15	2	922	1
2	25	10	P	R	10	2	1132	1
7	40	25	V	L	many	2	773	1
4	20	25	V	L	few	2	957	1
5	25	30	P	R	30	2	1492	1
7	25	40	P	R	40	2	917	1
3	15	25	P	L	15	2	824	1
8	45	25	P	L	45	2	593	1
2	10	25	V	L	few	2	730	1
1	25	5	P	R	5	2	545	1
8	25	45	P	R	45	2	622	1
4	25	20	V	R	few	2	1149	1
1	5	25	P	L	5	2	1092	1
7	25	40	V	R	many	2	623	1
5	25	30	V	R	many	2	1738	1
3	25	15	V	R	few	2	1204	1
