8	25	45	P	R	45	17	884	1
8	25	45	V	R	many	17	962	1
1	25	5	V	R	few	17	522	1
1	5	25	P	L	5	17	541	1
3	25	15	P	R	15	17	1181	1
1	5	25	V	L	few	17	787	1
3	15	25	V	L	few	17	807	1
4	20	25	V	L	few	17	964	1
2	10	25	V	L	few	17	485	1
6	35	25	P	L	35	17	893	0
5	30	25	P	L	30	17	3406	1
4	25	20	P	R	20	17	1887	1
7	25	40	P	R	40	17	909	1
6	25	35	V	R	many	17	795	1
2	25	10	V	R	few	17	757	1
2	25	10	P	R	10	17	626	1
5	25	30	V	R	many	17	817	0
5	30	25	V	L	many	17	628	1
4	20	25	P	L	20	17	3381	1
4	25	20	V	R	few	17	1496	1
3	15	25	P	L	15	17	1931	1
8	45	25	P	L	45	17	1440	1
3	25	15	V	R	few	17	517	1
7	25	40	V	R	many	17	572	1
1	25	5	P	R	5	17	672	1
5	25	30	P	R	30	17	2501	1
6	35	25	V	L	many	17	668	1
6	25	35	P	R	35	17	932	1
7	40	25	V	L	many	17	522	1
2	10	25	P	L	10	17	901	1
8	45	25	V	L	many	17	640	1
7	40	25	P	L	40	17	775	1
7	25	40	V	R	many	17	833	1
5	30	25	P	L	30	17	631	1
5	25	30	P	R	30	17	778	1
3	25	15	P	R	15	17	1481	1
6	35	25	V	L	many	17	623	1
8	25	45	V	R	many	17	754	1
7	40	25	P	L	40	17	693	1
2	10	25	V	L	few	17	435	1
5	30	25	V	L	many	17	1559	1
6	35	25	P	L	35	17	1282	1
6	25	35	V	R	many	17	858	1
2	25	10	V	R	few	17	854	1
1	25	5	V	R	few	17	519	1
4	25	20	P	R	20	17	981	1
1	5	25	P	L	5	17	439	1
8	45	25	P	L	45	17	993	1
8	25	45	P	R	45	17	738	1
6	25	35	P	R	35	17	1269	1
5	25	30	V	R	many	17	964	1
7	25	40	P	R	40	17	667	1
1	5	25	V	L	few	17	1530	1
2	25	10	P	R	10	17	875	1
3	25	15	V	R	few	17	756	1
1	25	5	P	R	5	17	1011	1
