Sub	Trl	Itm	Cnd	Ord	Qty	Prm	Lft	Mid	Rgt	key	rt	Ins
13	101	1	3	1	2	10	6	15	24	R	902	Choose a square with far more dots than the target
13	102	2	3	2	1	30	34	25	16	R	920	Choose a square with far fewer dots than the target
13	103	3	1	1	1	30	26	35	44	L	1018	Choose a square with about the same number of dots as the target
13	104	4	4	2	2	40	54	45	36	L	666	Choose a square with more dots than the target
13	105	1	1	2	2	20	24	15	6	M	820	Choose a square with about the same number of dots as the target
13	106	2	3	1	2	20	16	25	34	R	819	Choose a square with far more dots than the target
13	107	3	2	2	2	44	44	35	26	M	1035	Choose a square with the same number of dots as the target
13	108	4	2	1	1	36	36	45	54	L	1135	Choose a square with the same number of dots as the target
13	109	1	1	1	1	10	6	15	24	M	1488	Choose a square with about the same number of dots as the target
13	110	2	4	1	1	30	16	25	34	L	542	Choose a square with fewer dots than the target
13	111	3	3	1	2	30	26	35	44	R	661	Choose a square with far more dots than the target
13	112	4	4	1	1	50	36	45	54	L	939	Choose a square with fewer dots than the target
13	113	1	4	1	1	20	6	15	24	L	768	Choose a square with fewer dots than the target
13	114	2	2	1	1	16	16	25	34	L	592	Choose a square with the same number of dots as the target
13	115	3	3	2	2	30	44	35	26	L	500	Choose a square with far more dots than the target
13	116	4	2	1	2	54	36	45	54	M	1057	Choose a square with the same number of dots as the target
13	117	1	4	1	2	10	6	15	24	R	591	Choose a square with more dots than the target
13	118	2	2	2	2	34	34	25	16	M	870	Choose a square with the same number of dots as the target
13	119	3	2	1	2	44	26	35	44	M	914	Choose a square with the same number of dots as the target
13	120	4	2	2	1	36	54	45	36	R	1113	Choose a square with the same number of dots as the target
13	121	1	1	2	1	10	24	15	6	M	1211	Choose a square with about the same number of dots as the target
13	122	2	4	1	2	20	16	25	34	R	1112	Choose a square with more dots than the target
13	123	3	2	2	1	26	44	35	26	M	1268	Choose a square with the same number of dots as the target
13	124	4	4	2	1	50	54	45	36	R	1748	Choose a square with fewer dots than the target
13	125	1	3	2	2	10	24	15	6	L	2236	Choose a square with far more dots than the target
13	126	2	1	2	1	20	34	25	16	M	1465	Choose a square with about the same number of dots as the target
13	127	3	4	2	2	30	44	35	26	L	1463	Choose a square with more dots than the target
