Sub	Trl	Itm	Cnd	Ord	Qty	Prm	Lft	Mid	Rgt	key	rt	Ins
6	101	1	1	1	1	10	6	15	24	M	2618	Choose a square with about the same number of dots as the target
6	102	2	1	2	2	30	34	25	16	L	2049	Choose a square with about the same number of dots as the target
6	103	3	4	2	1	40	44	35	26	R	1384	Choose a square with fewer dots than the target
6	104	4	3	2	1	50	54	45	36	R	1430	Choose a square with far fewer dots than the target
6	105	1	4	2	2	10	24	15	6	L	1443	Choose a square with more dots than the target
6	106	2	4	1	1	30	16	25	34	L	1477	Choose a square with fewer dots than the target
6	107	3	3	2	1	40	44	35	26	R	964	Choose a square with far fewer dots than the target
6	108	4	1	2	1	40	54	45	36	R	1836	Choose a square with about the same number of dots as the target
6	109	1	1	2	1	10	24	15	6	M	1401	Choose a square with about the same number of dots as the target
6	110	2	1	2	1	20	34	25	16	M	894	Choose a square with about the same number of dots as the target
6	111	3	3	2	2	30	44	35	26	L	1186	Choose a square with far more dots than the target
6	112	4	2	2	2	54	54	45	36	L	1426	Choose a square with the same number of dots as the target
6	113	1	3	2	2	10	24	15	6	L	844	Choose a square with far more dots than the target
6	114	2	1	1	2	30	16	25	34	M	1542	Choose a square with about the same number of dots as the target
6	115	3	2	2	1	26	44	35	26	R	953	Choose a square with the same number of dots as the target
6	116	4	2	1	1	36	36	45	54	L	877	Choose a square with the same number of dots as the target
6	117	1	4	2	1	20	24	15	6	R	643	Choose a square with fewer dots than the target
6	118	2	3	1	1	30	16	25	34	L	845	Choose a square with far fewer dots than the target
6	119	3	1	2	2	40	44	35	26	M	1620	Choose a square with about the same number of dots as the target
6	120	4	1	1	2	50	36	45	54	M	1440	Choose a square with about the same number of dots as the target
6	121	1	4	1	1	20	6	15	24	L	513	Choose a square with fewer dots than the target
6	122	2	3	1	2	20	16	25	34	M	1344	Choose a square with far more dots than the target
6	123	3	1	2	1	30	44	35	26	R	1122	Choose a square with about the same number of dots as the target
6	124	4	3	2	2	40	54	45	36	L	933	Choose a square with far more dots than the target
6	125	1	2	1	1	6	6	15	24	L	1159	Choose a square with the same number of dots as the target
6	126	2	2	2	1	16	34	25	16	R	1948	Choose a square with the same number of dots as the target
6	127	3	1	1	2	40	26	35	44	M	1199	Choose a square with about the same number of dots as the target
6	128	4	1	1	1	40	36	45	54	L	1016	Choose a square with about the same number of dots as the target
6	129	1	3	2	1	20	24	15	6	R	615	Choose a square with far fewer dots than the target
6	130	2	4	2	2	20	34	25	16	L	1230	Choose a square with more dots than the target
