Sub	Trl	Itm	Cnd	Ord	Qty	Prm	Lft	Mid	Rgt	key	rt	Ins
17	101	1	3	1	1	20	6	15	24	L	1120	Choose a square with far fewer dots than the target
17	102	2	4	1	1	30	16	25	34	M	2433	Choose a square with fewer dots than the target
17	103	3	3	2	2	30	44	35	26	L	2322	Choose a square with far more dots than the target
17	104	4	1	1	1	40	36	45	54	M	2554	Choose a square with about the same number of dots as the target
17	105	1	4	2	1	20	24	15	6	R	3487	Choose a square with fewer dots than the target
17	106	2	1	1	1	20	16	25	34	M	1355	Choose a square with about the same number of dots as the target
17	107	3	1	1	2	40	26	35	44	M	2360	Choose a square with about the same number of dots as the target
17	108	4	2	1	2	54	36	45	54	R	759	Choose a square with the same number of dots as the target
17	109	1	2	1	1	6	6	15	24	L	2377	Choose a square with the same number of dots as the target
17	110	2	3	2	2	20	34	25	16	L	1330	Choose a square with far more dots than the target
17	111	3	1	1	1	30	26	35	44	M	938	Choose a square with about the same number of dots as the target
17	112	4	3	1	1	50	36	45	54	L	937	Choose a square with far fewer dots than the target
17	113	1	1	1	1	10	6	15	24	M	1529	Choose a square with about the same number of dots as the target
17	114	2	3	1	1	30	16	25	34	L	1777	Choose a square with far fewer dots than the target
17	115	3	4	2	1	40	44	35	26	R	2141	Choose a square with fewer dots than the target
17	116	4	4	2	1	50	54	45	36	R	1071	Choose a square with fewer dots than the target
17	117	1	4	2	2	10	24	15	6	L	1369	Choose a square with more dots than the target
17	118	2	2	1	2	34	16	25	34	R	983	Choose a square with the same number of dots as the target
17	119	3	3	2	1	40	44	35	26	R	1033	Choose a square with far fewer dots than the target
17	120	4	4	1	1	50	36	45	54	M	2028	Choose a square with fewer dots than the target
17	121	1	3	1	2	10	6	15	24	R	768	Choose a square with far more dots than the target
17	122	2	3	2	1	30	34	25	16	R	593	Choose a square with far fewer dots than the target
17	123	3	1	2	2	40	44	35	26	M	1865	Choose a square with about the same number of dots as the target
17	124	4	3	2	1	50	54	45	36	M	1299	Choose a square with far fewer dots than the target
17	125	1	3	2	2	10	24	15	6	L	799	Choose a square with far more dots than the target
17	126	2	2	2	2	34	34	25	16	L	3063	Choose a square with the same number of dots as the target
17	127	3	4	1	2	30	26	35	44	M	1544	Choose a square with more dots than the target
17	128	4	2	2	1	36	54	45	36	R	1405	Choose a square with the same number of dots as the target
17	129	1	2	2	1	6	24	15	6	R	1182	Choose a square with the same number of dots as the target
17	130	2	4	2	1	30	34	25	16	R	3065	Choose a square with fewer dots than the target
17	131	3	3	1	1	40	26	35	44	L	852	Choose a square with far fewer dots than the target
17	132	4	2	1	1	36	36	45	54	L	2472	Choose a square with the same number of dots as the target
17	133	1	4	1	1	20	6	15	24	M	2149	Choose a square with fewer dots than the target
17	134	2	2	2	1	16	34	25	16	R	1153	Choose a square with the same number of dots as the target
17	135	3	2	1	2	44	26	35	44	R	5327	Choose a square with the same number of dots as the target
17	136	4	3	2	2	40	54	45	36	L	983	Choose a square with far more dots than the target
17	137	1	2	1	2	24	6	15	24	M	1416	Choose a square with the same number of dots as the target
17	138	2	4	2	2	20	34	25	16	L	827	Choose a square with more dots than the target
17	139	3	2	2	2	44	44	35	26	M	2188	Choose a square with the same number of dots as the target
17	140	4	1	1	2	50	36	45	54	M	783	Choose a square with about the same number of dots as the target
17	141	1	1	2	1	10	24	15	6	M	1065	Choose a square with about the same number of dots as the target
17	142	2	1	1	2	30	16	25	34	M	1179	Choose a square with about the same number of dots as the target
